song_name,feature_count,hash_count,time_to_read,stft_time,local_maxima_time,hash_time,dump_time
"1_028. Capital Cities - Safe And Sound.wav",3752,22553,43,2412,315,22,1
"48_027. MAGIC! - Rude (Official Video).wav",5196,41389,37,2331,310,46,2
"82_A Lady.wav",577,2716,11,527,72,0,0
"55_009. Taylor Swift - Shake It Off.wav",5327,43513,43,2744,445,56,3
"13_030. Maroon 5 - Animals.wav",4680,27894,102,4283,567,61,3
"8_081. The Beach Boys - I Get Around.wav",1686,9683,41,1978,166,6,0
"3_100. Owl City & Carly Rae Jepsen - Good Time (Official Video).wav",3605,23647,35,2003,250,25,1
"60_057. Get Off The Phone Song.wav",3422,20251,35,2048,237,23,1
"80_077. Emeli Sandé - Hurts.wav",4176,25173,57,2335,312,37,1
"10_012. Calvin Harris - I Need Your Love (Official Video) ft. Ellie Goulding.wav",4095,26876,59,2191,294,25,1
"34_The Trap.wav",3451,19096,44,2973,386,24,1
"78_026. Katy Perry - Firework (Official Music Video).wav",4222,26309,40,2379,362,36,1
"66_Cruel_Summer.wav",2844,18151,32,1510,216,16,1
"38_082. Smoke and Mirrors.wav",4905,27471,82,3068,418,50,1
"93_015. Lukas Graham - 7 Years [Official Music Video].wav",3841,22950,39,2414,310,32,1
"98_021. Alan Walker - Faded.wav",3455,21128,37,2022,334,22,1
"89_091. Faster Car - Anders Lystell feat. Kaliber [EPIDEMIC SOUND] (Lyrics).wav",4594,34266,38,2263,288,43,2
"20_Never Meant to Know.wav",3210,19751,37,2081,301,22,1
"50_006. Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack.wav",3827,24447,44,2318,278,27,1
"69_066. Jessie J - Bang Bang ft. Ariana Grande, Nicki Minaj.wav",4701,30342,43,2605,370,43,2
"83_004. Katy Perry - Roar.wav",4778,29230,44,2602,341,45,10
"54_016. Taylor Swift - Blank Space.wav",5565,37179,44,2600,349,44,2
"79_095. Alan Walker - Alone.wav",2708,15330,28,1328,241,16,1
"26_017. David Guetta - Titanium ft. Sia (Official Video).wav",3756,21716,42,2462,400,28,1
"33_076. Galantis - Firebird (Official Audio).wav",4177,27196,43,2424,350,28,1
"53_102. What.wav",3936,25415,37,2194,280,26,1
"81_013. Passenger  Let Her Go (Official Video).wav",4330,24368,43,2498,348,37,1
"39_051. Galantis - No Money (Official Video).wav",3033,17415,33,2013,272,19,1
"91_Greener.wav",3975,27771,37,2142,305,34,1
"76_073. Lindsey Stirling - Crystallize (Dubstep Violin Original Song).wav",5020,28103,55,3078,441,46,2
"104_024. twenty one pilots Stressed Out [OFFICIAL VIDEO].wav",3848,23815,39,3020,410,43,2
"99_080. Melanie Martinez - Carousel (Official Music Video).wav",4208,27389,57,4269,410,49,2
"45_005. OneRepublic - Counting Stars.wav",5347,35812,70,4911,376,58,2
"47_020. Warriors (ft. Imagine Dragons)  Worlds 2014 - League of Legends.wav",2486,13819,28,1457,179,12,0
"19_054. Owl City - When Can I See You Again (From Wreck it Ralph).wav",3793,25113,35,2148,290,26,1
"105_101. Yann Tiersen - Comptine d`un autre ete - l`apres-midi.wav",609,2606,24,1164,120,0,0
"51_088. Steven Universe - We Are The Crystal Gems.wav",2580,14943,24,1164,202,14,1
"16_038. P!nk - Just Give Me A Reason ft. Nate Ruess.wav",4210,25682,39,2298,265,31,1
"70_You and Me.wav",2399,13413,27,1465,218,12,0
"87_079. twenty one pilots Heathens (from Suicide Squad The Album) [OFFICIAL VIDEO].wav",3662,22187,36,2217,281,23,1
"64_097. Nightcore - Running With the Wolves [Lyrics].wav",2643,14762,32,1431,233,14,0
"44_Sacred Beast.wav",2215,15853,23,1104,171,10,1
"63_087. Anaconda - Nicki Minaj  The Fitness Marshall  Dance Workout.wav",3527,21625,32,1590,252,26,1
"32_086. Olly Murs - Grow Up (Official Video).wav",4171,23916,40,2314,333,34,1
"62_061. LEFT SCREEN ONLY Spot the Differences.wav",4097,23369,41,2249,363,34,1
"22_094. Harry Potter Puppet Pals - The Mysterious Ticking Noise (Video With Lyrics).wav",1120,6516,23,962,124,2,0
"68_055. Madness - Our House (Official 4K Video).wav",4928,36245,38,2091,313,49,2
"30_Cannibal.wav",3135,22195,33,1959,233,20,1
"49_050. Carly Rae Jepsen - I Really Like You.wav",4348,31197,34,1994,274,37,2
"61_045. The Black Eyed Peas - I Gotta Feeling (Official Music Video).wav",5062,33662,46,2837,368,39,2
"57_Numb.wav",2716,16933,30,1496,233,14,1
"86_019. Naughty Boy - La la la ft. Sam Smith (Official Video).wav",4020,27600,40,2322,266,24,1
"100_059. Nilla Wafer Top Hat Time  Song - Rhett & Link.wav",2598,14454,30,1355,195,14,0
"90_064. Eurythmics, Annie Lennox, Dave Stewart - Sweet Dreams (Are Made Of This) (Official Video).wav",4363,31643,34,2042,251,40,2
"23_048. Pharrell Williams - Happy (Official Music Video).wav",5558,46743,41,2325,358,46,3
"24_047. Girls Talk Boys (from the Ghostbusters Original Motion Picture Soundtrack).wav",4378,28673,41,2268,326,35,1
"74_029. David Guetta - Hey Mama (Official Video) ft Nicki Minaj, Bebe Rexha & Afrojack.wav",3429,20554,33,1928,275,24,1
"58_039. OMFG - Hello.wav",4073,25013,38,2244,336,25,1
"36_072. Jessie J - Price Tag ft. B.o.B.wav",4370,28016,40,2447,309,36,1
"43_098. Nightcore~ The Wolf.wav",4513,33825,36,2083,292,42,2
"41_The Bidding.wav",2005,11570,25,1472,176,7,0
"25_035. Alan Walker - Sing Me To Sleep.wav",3214,18596,30,1608,255,21,1
"96_089. American Boy by Estelle and Kanye West.wav",3929,26727,41,2483,297,30,1
"52_007. Katy Perry - Dark Horse ft. Juicy J.wav",3757,21868,40,2463,257,31,1
"103_037. Calvin Harris, Rihanna - This Is What You Came For (Official Video) ft. Rihanna.wav",4346,28750,43,2318,341,30,2
